type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
web前端,高级前端工程师[中关村],Moka,25000,35000,经验5-10年,博士,软件服务｜咨询 / C轮 / 500-2000人,500-2000,软件服务｜咨询/CSS,发展前景好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/50/4D/Cgp9HWD_d-aAQbAvAAEMXl_9XJg853.png,北京
web前端,高级前端工程师[海淀区],财未来（北京）信息技术有限公司,20000,40000,经验3-5年,本科,区块链 / C轮 / 15-50人,15-50,软件服务｜咨询/JavaScript/Vue/Web前端开发/IT技术服务｜咨询,远程办公 国际化平台 拥抱开源 蓝海赛道,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/52/11/Cgq2xlsD1ZGAXolEAAd9HN0e7n0422.png,北京
web前端,高级/资深前端开发工程师[朝阳区],探探,25000,35000,经验3-5年,本科,社交平台 / D轮及以上 / 150-500人,150-500,Web前端/Html5/JavaScript/Javascript,专业团队,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/59/D5/Cgp9HWFLD4eADFziAACnNVfiwRM399.png,北京
web前端,前端开发工程师（base海外-曼谷）[海淀区],MATRIX TECH PTE.LTD.,30000,50000,经验5-10年,本科,科技金融 / C轮 / 150-500人,150-500,区块链/CSS/Html5/JavaScript/科技金融,发展前景广，弹性工作制，海外工作机会,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/56/FF/CgpOIF3xtYCAPffCAAAhWL_XNLg673.jpg,北京
web前端,react前端开发工程师[西城区],中电金信,15000,16000,经验3-5年,本科,"IT技术服务｜咨询,软件服务｜咨询 / B轮 / 2000人以上",2000,Git/JavaScript/科技金融/金融业/Node.js,朝九晚六，周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4F/A5/CioPOWD6YxGAD-CWAAAsgCdp12U635.jpg,北京
C语言,c语言开发工程师[北下关],联启科技,6000,9000,经验1年以下,本科,IT技术服务｜咨询 / 未融资 / 150-500人,150-500,软件服务｜咨询/IT技术服务｜咨询,全国包住宿 上项目半年调薪一次 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/29/A4/Cgp9HWBhhzGALr1YAAAxhx7yOrY519.png,北京
C语言,2023届应届毕业生（C语言编程）开发[海淀区],比特安索,6000,8000,经验在校,应届,信息安全 / 未融资 / 15-50人,15-50,软件服务｜咨询/C++/信息安全,薪资福利好、技术团队牛,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/C4/0C/Cgp3O1jdrm2Af2QRAABI520PIrY611.png,北京
C语言,c语言开发工程师[昌平区],晶奇科技,13000,18000,经验5-10年,大专,数据服务｜咨询 / 未融资 / 500-2000人,500-2000,软件服务｜咨询,双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6E/06/CgpEMlmvlaGADSa9AAAN8S0gL-0388.jpg,北京
C语言,C语言研发工程师(数据库内核方向)1143[昌平区],中移信息技术,20000,40000,经验不限,本科,"数据服务｜咨询,IT技术服务｜咨询 / 上市公司 / 2000人以上",2000,大数据,团队实力强,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/73/6C/Cgq2xl5p-wGANu3qAAAY0APftlo303.jpg,北京
C语言,校招-嵌入式开发工程师（c语言）[八大处],东土科技,10000,15000,经验在校,应届,"移动互联网,硬件 / 上市公司 / 500-2000人",500-2000,C++/智能硬件/网络通信,导师制,https://www.lgstatic.com/thumbnail_120x120/image1/M00/22/0A/Cgo8PFU_UG-AIgq8AACkvHWbP6c726.png,北京
C语言,嵌入式软件开发[朝阳区],西安布质科技有限责任公司,12000,15000,经验不限,本科,无,[0],,"五险一金,全勤奖,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/b843b30e40b9461f85556a1ef778b758.png,北京
C语言,单片机开发工程师[海淀区],北京舜天汇智科技有限公司,15000,20000,经验在校,应届,无,[0],,"五险一金,弹性工作,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/313cda305f3149f5a68c3701d17d758e.png,北京
C语言,单片机开发工程师[海淀区],北京舜天汇智科技有限公司,15000,20000,经验1-3年,本科,无,[0],,"五险一金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/313cda305f3149f5a68c3701d17d758e.png,北京
C语言,嵌入式软件开发工程师[昌平区],交大思诺,15000,25000,经验1-3年,本科,无,[0],,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/93692a0dfd1347a5a26dcc68735161dd.png,北京
C语言,测试工程师[昌平区],交大思诺,10000,15000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/93692a0dfd1347a5a26dcc68735161dd.png,北京
C语言,2024校招-嵌入式软件工程师[海淀区],大唐电信,13000,15000,经验在校,应届,无,[0],,"五险一金,免费班车,补充公积金",https://www.lgstatic.com/thumbnail_120x120/10/f40adaa728ab4c56afe7f9030e8949f7.png,北京
C语言,2024校招-嵌入式软件工程师[海淀区],大唐电信,10000,15000,经验不限,硕士,无,[0],,"五险一金,免费班车,补充公积金",https://www.lgstatic.com/thumbnail_120x120/10/f40adaa728ab4c56afe7f9030e8949f7.png,北京
C语言,固件工程师[海淀区],德明利,10000,16000,经验在校,应届,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/2c20763a332d4260b2ef54d1c9ecc846.png,北京
C语言,软件设计工程师[昌平区],卧龙集团,15000,30000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/5c7d316cb3774211ab34cec9ca781581.png,北京
C语言,电机控制工程师[大兴区],中科九微控股集团有限公司,20000,40000,经验3-5年,本科,制造业 / 不需要融资 / 150-500人,150-500,制造业,"五险一金,包住,包吃",https://www.lgstatic.com/thumbnail_120x120/10/64416fc9788d4c3da6a7fcd117634e96.png,北京
C语言,FAE 现场应用工程师（2025届）[海淀区],立功科技,7000,9000,经验在校,应届,无,[0],,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/5e41bf3763c340859aae5070face823a.png,北京
C语言,网络安全技术员[昌平区],河北学泰教育科技有限公司,5000,8000,经验不限,大专,无,[0],,"五险一金,绩效奖金,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/e8b7b5109ad1462ebf617f1451a3b7be.png,北京
C语言,算法工程师[昌平区],凌波微步（宁波）信息技术有限公司,12000,20000,经验3-5年,本科,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,股票期权",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,嵌入式工程师[海淀区],深圳赛桥生物创新技术有限公司,15000,25000,经验1-3年,硕士,医疗｜保健｜美容 / 不需要融资 / 150-500人,150-500,医疗｜保健｜美容,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/634e17fc63784150bface240f368c079.png,北京
C语言,资深嵌入式软件工程师[东城区],北京国芯可信技术有限公司,15000,30000,经验3-5年,本科,其他 / 不需要融资 / 15-50人,15-50,,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/18ff7b4ba18344ac98c4b7769c0ccd10.png,北京
C语言,电子工程师（应届）[顺义区],科诺美（苏州）医疗器械科技有限公司,13000,16000,经验不限,硕士,其他 / 不需要融资 / 50-150人,50-150,,"社保,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,软件测试工程师[海淀区],铁科院电子所,6000,9000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人",500-2000,软件服务｜咨询/数据服务｜咨询,"五险一金,周末双休,有转正机会",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,芯片固件开发（xs）[西城区],中移芯昇,15000,30000,经验1-3年,本科,其他 / 不需要融资 / 150-500人,150-500,,"五险一金,定期体检,股票期权",https://www.lgstatic.com/thumbnail_120x120/10/bd149f4d018245ceb3157ff961aedac0.png,北京
C语言,系统测试工程师[大兴区],仁卅信息,8000,10000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 500-2000人",500-2000,软件服务｜咨询/数据服务｜咨询,"五险一金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/5935563d48954a8ba7f746d0f692323e.png,北京
C语言,嵌入式硬件工程师[海淀区],北京泰和联创科技有限公司,15000,25000,经验1-3年,本科,无,[0],,"法定节假日,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/e1659d90b87647b6b0d9cf783d6372d2.png,北京
C语言,软件工程师[西城区],华科兴盛,8000,15000,经验1-3年,本科,其他 / 不需要融资 / 15-50人,15-50,,"绩效奖金,定期体检,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/9384a886fc8341ce83145b0dfd9e2337.png,北京
C语言,嵌入式软件工程师（裸机开发）[海淀区],上海澳华,25000,40000,经验5-10年,本科,医疗｜保健｜美容 / 不需要融资 / 500-2000人,500-2000,医疗｜保健｜美容,"节日礼物,五险一金,团建经费",https://www.lgstatic.com/thumbnail_120x120/10/7fb3891dc32b414e802df26fb4793045.png,北京
C语言,功率电路设计-中电科十一所[朝阳区],中智职业发展有限公司,19000,23000,经验1-3年,硕士,"专业服务｜咨询,营销服务｜咨询 / 不需要融资 / 150-500人",150-500,营销服务｜咨询/专业服务｜咨询,"免费体检,员工食堂,带薪年假",https://www.lgstatic.com/thumbnail_120x120/10/f38d045cd59b4e24b92af0c8f04b18c9.png,北京
C语言,网络试验设施团队软件开发工程师1[海淀区],清华大学,10000,20000,经验1-3年,本科,教育｜培训 / 不需要融资 / 2000人以上,2000,教育｜培训,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/5bcd03120e8e4d79b991ed851029ff6b.png,北京
C语言,网络试验设施团队软件开发工程师2[海淀区],清华大学,10000,20000,经验不限,本科,教育｜培训 / 不需要融资 / 2000人以上,2000,教育｜培训,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/5bcd03120e8e4d79b991ed851029ff6b.png,北京
C语言,嵌入式软件开发-外派上市企业金风科技[通州区],瑞典新拓尼克科技研发中心（Syntronic）,12000,15000,经验3-5年,本科,网络通信 / 不需要融资 / 500-2000人,500-2000,网络通信,"员工旅游,出国机会,专业培训",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,嵌入式硬件工程师（北京）[昌平区],上海华虹集成电路有限责任公司,20000,40000,经验1-3年,硕士,无,[0],,"五险一金,交通补贴,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/25bba56f3df74063a5283830db4f3a8a.png,北京
C语言,软件开发与维护工程师[朝阳区],港专,9000,10000,经验不限,本科,专业服务｜咨询 / 不需要融资 / 150-500人,150-500,专业服务｜咨询,"定期体检,六险二金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/dd4d7b5e9e4649a5904d752541f9109d.png,北京
C语言,软件工程师 (或实习生）[海淀区],九天微星,20000,40000,经验5-10年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/5779f24811814fa6a1c16e45dfdcc7ec.png,北京
C语言,硬件研发高级工程师[海淀区],北京泰和联创科技有限公司,30000,40000,经验3-5年,本科,无,[0],,"法定节假日,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/e1659d90b87647b6b0d9cf783d6372d2.png,北京
C语言,电控软件开发中级工程师[通州区],美的集团,25000,40000,经验3-5年,硕士,其他 / 不需要融资 / 2000人以上,2000,,"五险一金,带薪年休假,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/8909642596cb4d01b28f0605ea9fdc02.png,北京
C语言,电机控制算法工程师[丰台区],增长嘿客（南京）信息技术有限公司,40000,65000,经验3-5年,本科,无,[0],,"包住,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,硬件工程师[海淀区],北京泰和联创科技有限公司,15000,25000,经验1-3年,本科,无,[0],,"法定节假日,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/e1659d90b87647b6b0d9cf783d6372d2.png,北京
C语言,COS开发（xs）[西城区],中移芯昇,15000,30000,经验1-3年,本科,其他 / 不需要融资 / 150-500人,150-500,,"五险一金,定期体检,股票期权",https://www.lgstatic.com/thumbnail_120x120/10/bd149f4d018245ceb3157ff961aedac0.png,北京
C语言,嵌入式开发工程师(A59424)[大兴区],京东方艺云,22000,25000,经验5-10年,本科,无,[0],,"五险一金,定期体检,津贴补助",https://www.lgstatic.com/thumbnail_120x120/10/56d3dc2d72f14204ac0caade1c7d7a2e.png,北京
C语言,RTOS研发[中关村],星云越动,25000,40000,经验3-5年,本科,人工智能服务 / 天使轮 / 50-150人,50-150,软件服务｜咨询/C语言/CPU/IT技术服务｜咨询/ARM,五险一金、优秀的团队、节假福利、股权激励,https://www.lgstatic.com/thumbnail_120x120/10/3c3b5d83f10b496291dfe43619919112.jpg,北京
C语言,架构师[东城区],玩吧,70000,80000,经验5-10年,本科,社交平台 / B轮 / 150-500人,150-500,资深架构师/社交平台/后端架构师/首席架构师/java架构师,核心业务,https://www.lgstatic.com/thumbnail_120x120/10/169c6154bef14918aacacb3cbad1d621.png,北京
C语言,bios开发工程师[大兴区],中联华诺,15000,25000,经验3-5年,本科,智能硬件 / 未融资 / 15-50人,15-50,C语言/物联网/计算机相关专业,发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/5B/7B/Cgq2xl4Efr2AUDjmAAGcJRCr0WU370.jpg,北京
C语言,ios开发工程师[大望路],她理财,13000,17000,经验1-3年,本科,"科技金融,软件服务｜咨询 / A轮 / 50-150人",50-150,内容社区/工具类产品,全额五险一金，补充医疗，带薪年假，不打卡,https://www.lgstatic.com/thumbnail_120x120/image1/M00/0C/F2/CgYXBlT2mG2AOPevAAB_09mD2Ko247.png,北京
C语言,硬件工程师ARM[海淀区],新超仁达,10000,15000,经验1-3年,本科,"数据服务｜咨询,物联网,智能硬件 / 未融资 / 15-50人",15-50,物联网,"年终分红,企业快速发展期，发展前景好",https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/41/C9/Cgp9HWCuDgKABStVAAAMK3OHucY979.jpg,北京
C语言,嵌入式软件工程师 - 单片机开发[海淀区],鑫锡软件,15000,30000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,STM32开发/C语言/IT技术服务｜咨询,stm32,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,mcu软件工程师[朝阳区],旗偲科技,20000,40000,经验3-5年,本科,人工智能 / 不需要融资 / 50-150人,50-150,人工智能服务/新能源汽车制造,央企背景、全额五险一金、良好的晋升通道,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,嵌入式软件工程师[朝阳区],经纬恒润,16000,25000,经验1-3年,本科,"移动互联网,企业服务 / 未融资 / 2000人以上",2000,AUTOSAR/自动驾驶/C++/Shell/STM32,自动驾驶,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/47/52/CgqCHl9Hc6yAG8m7AAFwOx-iGdY196.jpg,北京
C语言,硬件工程师[朝阳区],环佳通信,12000,18000,经验不限,硕士,网络通信 / 不需要融资 / 50-150人,50-150,C#/频谱仪/万用表/FPGA/PCB设计,职工公寓、自助餐、补充医疗、绩效奖金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/3E/D1/CioPOWCbTxSAYYvPAAAN_Y4DaoI384.jpg,北京
C语言,嵌入式软件开发工程师[海淀区],捷方联,18000,20000,经验3-5年,本科,"软件服务｜咨询,IT技术服务｜咨询 / 未融资 / 50-150人",50-150,C语言/智能硬件/嵌入式/单片机开发经验/工具类产品/计算机相关专业,班车，餐厅，氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/63/29/CioPOWGd3p-AWZQZAAAtdn084so030.png,北京
C语言,嵌入式单片机工程师[海淀区],嘉华汇诚,10000,15000,经验3-5年,本科,移动互联网 / B轮 / 50-150人,50-150,C++/UART/物联网/物流｜运输/KEIL,五险一金,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/12/CgYXBlTUWDeAMIK5AABolrvxDDs143.png,北京
C语言,嵌入式开发工程师[燕莎],国美物联,6000,10000,经验在校,应届,"物联网,数据服务｜咨询,人工智能服务 / 未融资 / 15-50人",15-50,C语言/物联网,周末双休 五险一金 晋升机制大,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,硬件工程师[西北旺],北京清环智慧水务科技,9000,18000,经验1-3年,本科,能源｜矿产｜环保 / A轮 / 50-150人,50-150,,五险一金，13薪，通讯补助，过节费等,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
C语言,嵌入式linux软件开发工程师[西直门],众曼科技,12000,24000,经验3-5年,本科,"IT技术服务｜咨询,工具类产品,人工智能服务 / 不需要融资 / 15-50人",15-50,C++/IT技术服务｜咨询/ARM开发,资源雄厚,https://www.lgstatic.com/thumbnail_120x120/10/c97c4b1e35db46fca1e9172169a6514b.jpg,北京
C语言,fpga工程师[昌平区],北京兆科恒兴科技有限公司,6000,10000,经验1-3年,本科,IT技术服务｜咨询 / 天使轮 / 150-500人,150-500,Verilog/VHDL/IT技术服务｜咨询/网络通信,携手共创未来,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/55/EA/CgqCHl9q6UmAbKQdAAAkfIyuHBo600.jpg,北京
C语言,高级嵌入式开发工程师[海淀区],上海宸曦科技,35000,40000,经验5-10年,本科,"营销服务｜咨询,专业服务｜咨询 / 未融资 / 15-50人",15-50,软件服务｜咨询/制造业,自动化控制领域的科技型企业，发展前景广阔,https://www.lgstatic.com/thumbnail_120x120/10/3e3d61e0bec347ffa2c0fbee1b978bf7.png,北京
